No,Text,URL,Label
42,"Briptu Fadhilatun Nikmah simbol perlawanan rakyat 
terhadap ketidakbecusan pemerintah memberantas jud
i online. https://t.co/AtFUSz9T6G",https://x.com/anonjawa/status/1800175586012479938,Negatif
43," Judi itu menghancurkan moral &amp; merusak genera
si muda kita baik judi offline maupun online. Mari
 bersatu melawan ancaman ini utk menyelamatkan gen
erasi demi masa depan India terdengar suara dr dal
am gorong2 ini. https://t.co/x75yO0HpZe",https://x.com/onthesbrew/status/1801189285057695819,Negatif
44,"Hmm bukan perempuan yg lebih kejam pak. Tapi judi 
online yg harus DIBERANTAS",https://x.com/katsudxnn/status/1800130069257752935,Negatif
45,"Logika sederhana: Apabila seseorang yang kecanduan
 bermain judi diberikan bantuan dana maka dana ter
sebut akan digunakan kembali untuk bermain judi. h
ttps://t.co/NnSaaxynvh",https://x.com/idwiki/status/1801442157129306162,Negatif
46,"Presiden Jokowi mewanti-wanti seluruh warga agar t
idak berjudi. Dirinya berpesan ketimbang uang yang
 dipunya dipakai berjudi lebih baik dan bermanfaat
 jika uangnya ditabung atau modal usaha. Secara kh
usus saya ingin sampaikan jangan judi jangan judi 
jangan berjudi baik https://t.co/rwz3pRKrre",https://x.com/catchmeupco/status/1801438693091328196,Negatif
47,"Korang ni invested sangat dalam Kess Zayn Rayyan n
i. Sampai tahap benda tak pasti pun semua nak seba
r. Mak ayah dia pembunuh la ayah dia taik judi la 
kena bunuh warga asing la. Cukuplah bagi seseorang
 itu digelar pendusta apabila menceritakan semua y
ang didengarinya https://t.co/f7R42ZKc5i",https://x.com/mucikperlis/status/1801449999479541951,Negatif
48,"Judol makin meresahkan byk keluarga cerai berai ga
ra2x judi online odgj jd byk dll. Kemaren polwan b
kar polisi suami smpei meninggal yg dipicu kdrt &a
mp; judol. Di bawah ini eh malah Jukir dipecat gar
a2x main judol di mesin e-parkir di Medan ... âï
¸ Rugi berapa duit ini? https://t.co/aIQbwCLiB9",https://x.com/NyaiiBubu/status/1800474842376089972,Negatif
49,"Hari ini bisa stroling around Jakarta naik LRT dan
 naik gojek. Saya sangat suka ngobrol dengan drive
r gojek atau gocar. Dapat fakta miris driver gojek
 pertama dia sudah rungkad 3 motor digadai dan tid
ak bisa tertebus karena judi online. Driver gojek 
kedua cerita teman baiknya",https://x.com/furyoktria/status/1800925154899640439,Negatif
50,"Pemakaman Alm Briptu Rian Dwi Wicaksono. Terlepas 
dari caranya pergi dia dan keluarganya adalah korb
an dari judi online yg seharusnya menjadi tugas da
ri polisi untuk memberantasnya. https://t.co/0ABt2
BN44w",https://x.com/AlnilamOmar/status/1800059696138854632,Negatif
51,"Adiksi orang-orang: rokok minum sosmed judi Adiksi
ku: rejection loving unavailable men ",https://x.com/_gladhys/status/1800943105316671630,Negatif
52,"Menko PMK Usulkan Korban Judi Online Jadi Penerima
 Bansos dan Diberi Pembinaan https://t.co/cDwcV9LZ
L8",https://x.com/KompasTV/status/1801397028561555756,Negatif
53,"Gw ulang lagi ya: Judi Online itu kriminalitas yg 
serenteng segerombolan sama perdagangan sabu. Naik
nya transaksi Judol selalu berbanding lurus sama k
onsumsi sabu nasional.",https://x.com/_haye_/status/1800119620311163158,Negatif
54,"Judi itu sejarahnya panjang -- mungkin sejak awal 
peradaban manusia udah ada. Dulu ada Porkas dan SD
SB -- lotere resmi pemerintah Indonesia. Sebagian 
duitnya dibalikin untuk pemenang sisanya buat rais
e fund proyek pemerintah salah satunya yang fokus 
di sektor olahraga. SDSB",https://x.com/TalkinAndy/status/1801528848036859955,Negatif
55,"ï¸ Presiden punya kendali penuh ï¸ Kominfo bisa 
blokir apapun ï¸ Cyber Polri bisa melacak kapanpu
n dan dimanapun ï¸ BIN punya kemampuan ï¸ TNI pu
nya Satsiber Ngapain harus bentuk satgas Judi Onli
ne segala? Biar apa? Anggaran lagi? Susah amat kay
aknya blokir situs2 https://t.co/FuxbowNvM6",https://x.com/Miduk17/status/1801070520034894105,Negatif
56,"Pak saya korban kalah rate off dari judi online (j
udol) di Genshin Impact dan Honkai Star Rail apaka
h saya boleh menerima bansos untuk membeli Genesis
 Crystal beserta Oneiric Shards? Berikut saya lamp
irkan tangkapan gambar hasil saya kalah rate off. 
Terima kasih. https://t.co/vTtwlvfKez",https://x.com/Hai_Jes/status/1801461092717367627,Negatif
57," KALAU SAYA BERHENTI JUDI ONLINE ANAK ISTRI SAYA M
AU MAKAN APA ? gara gara judi online https://t.co/
ZzqclxcDbO",https://x.com/Heraloebss/status/1799369514448240974,Negatif
58,udah lama ga masuk rumah judi yang bernama Solana,https://x.com/ImnNazri/status/1801649033192292429,Negatif
59,"Gagal nanganin judi online malah bertingkah aja ht
tps://t.co/mYv2CS20LI",https://x.com/BuruhYogyakarta/status/1800178928474337326,Negatif
60,"Satu minggu satu pejabat misogini. Parahnya yang n
gomong ini menteri yang punya tanggung jawab membe
rantas judi online. The audacity. ",https://x.com/shallypristine/status/1800115713321148479,Negatif
61,"hitler itu laki-laki musolini itu laki-laki netany
ahu itu laki-laki ini omongan pejabat macam apa? s
umber masalahnya di judi online yang gak diberesi 
pemerintah mangapnya ndak kira-kira. itu web-web p
emerintah dipakai afiliasi link judi slot situ nga
pain?",https://x.com/lantip/status/1800192807908622656,Negatif
62,"Bisnis lagi lesu ppn naik bahan baku naik dollar n
aik transaksi judi slot segini besar ga ada yg dip
ajekin. Kayanya negaranya sakit tapi lagi pura pur
a sehat.",https://x.com/biskims/status/1801226159482691670,Negatif
63,"Menteri Komunikasi tapi tidak Pandai Berkomukasi B
ukannya Fokus kepada Substansi Berantas Judi https
://t.co/yQVqVv2uZ3",https://x.com/Heraloebss/status/1800327973243126216,Negatif
64,"Judi online goblok. Yang gak main jgn pernah main 
ya. Yang main plis cepat-cepat berobat. Ini barang
 merusak betul.",https://x.com/birokayumanis/status/1799764344311583115,Positif
65,"setelah baca beritanya ternyata: Briptu FN ini nge
check atm Briptu RDW (alm suaminya) eh saldonya cu
ma sisa 800 rb padhal alm dpat gaji ke-13 sebanyak
 2 8 jt FN kesal uang yg harusnya buat belanja men
ghidupi 3 anaknya yg masih bayi malah dipakai alm 
main judi online https://t.co/R5U1U7N3Mk",https://x.com/txtdrimedia/status/1799945097645359306,Positif
66,"Panglima TNI Pastikan akan Pecat Personel yang Ter
libat Judi Online https://t.co/eE8MTFFzuj",https://x.com/KompasTV/status/1801617993648246958,Negatif
67,"Langsung bekukan aja semua rekening penampung ratu
san triliun transaksi judi. Toh udah tau. Suruh me
reka buktikan dalam satu bulan itu bukan dari judi
. Kalau ngga bisa sita untuk bangun IKN.",https://x.com/ruliemaulana/status/1801076527922372907,Negatif
68,"Kalau tujuan hidup hanya harta ya betul tidak perl
u sekolah. Bisa baca &amp; tulis cukup. Selebihnya
 belajar daganh di pasar (atau yg agak ekstrim bel
ajar nipu/maling/judi/narko di jalanan.) Tapi kala
u tujuan hidup lebih dari sekedar harta maka sekol
ah itu penting.",https://x.com/JurnalAkuntansi/status/1800177182427537614,Negatif
69,"Kucumbu Tubuh Indahku yang jauuuuuuuuuuuuuuh lebih
 bagus dilarang tayang ini series yang isinya arti
s pernah promote judi online ga kena cancel dan di
anggap layak ditonton. Ga ada duanya pola pikir le
mbaga satu ini. https://t.co/dMifjnr8mz",https://x.com/cinnamongirlc/status/1800695160176795710,Negatif
70,"Menteri Komunikasi dan Informatika atau Menkominfo
 Budi Arie Setiadi menanggapi kasus polisi wanita 
(Polwan) di Mojokerto Jawa Timur yang membakar sua
minya akibat judi online. Sambil bercanda Budi men
gatakan perempuan lebih kejam dari laki-laki saat 
membicarakan kasus https://t.co/kkwRxn4col",https://x.com/tempodotco/status/1800114876406464766,Negatif
71,"Gak sekalian Usulkan BANSOS Dana nya dari SPONSOR 
JUDI ONLINE Bodoh Bodoh !!! https://t.co/jYGdHf502
V",https://x.com/Catatan_ali7/status/1801432292977741968,Negatif
72,"Istri gak pernah dikasih uang gara2 suaminya gila 
judi di mediasi banyak orang.. Jawaban kakek ini d
iluar nalar dan tetep gk mau berhenti ngeslot Sepa
rah itukah kecanduan judul https://t.co/3xYUWaZvU4",https://x.com/Suryananda100/status/1800408967140762008,Negatif
73,"Keranjingan judi online alias judol seorang istri 
diceraikan suami karena habiskan 1 M menurut Humas
 pengadilan agama Cianjur tingkat perceraian di Ci
anjur karena judol terus meningkat judol lagi judo
l lagiâ https://t.co/GJd6C5l59e",https://x.com/5teV3n_Pe9eL/status/1801553988854419812,Negatif
74,"updated! materi edukasi literasi digital u/ atasi 
judi (online) maupun pinjaman online (pinjol) ileg
al relatif lengkap disajikan di microsite https://
t.co/TqvHU5OVj9 (s .id/stopjudol) atau https://t.c
o/9IY6KEkqOm (s .id/jagaduit). silakan digunakan s
ecara bebas dan seluas2nya. https://t.co/PAz9zFDWP
B",https://x.com/donnybu/status/1801066146474664162,Negatif
75,"Istri ngebakar suami yang main judi tuh nggak bole
h dibenarkan ya. Tapi kalo suami ngebelah perut is
tri karena nggak dikasih tau pw hape dibenarkan. W
KWKWKKWK",https://x.com/shinerickyuan/status/1800713053203566961,Negatif
76,"Apanya yang ga mendesak anjir. Judi online ngelaku
in url hijacking lewat domain .gov.id / .ac.id SEO
 poisoning bisa bayar slot iklan on this fucking h
ellsite dan spam semua situs yang menerima User Ge
nerated Content. Ini udah masalah keamanan negara 
woi!",https://x.com/tilehopper/status/1800382876170764676,Negatif
77,"Istri baby blues habis lahiran anak ke-3 suami KDR
T dan main judi slot. Kalau aku jd kakaknya juga p
ingin bakar suami itu. Patriarki heboh nyalahin si
 istri tp kelakuan si suami mmg kayak minta dibaka
r hidup2 sih.",https://x.com/melanieppuchino/status/1799752263004725260,Negatif
78,"hidup di jaman sekarang dan tidak kecanduan judi a
dalah sebuah kemenangan.",https://x.com/mLwnAdalahKunci/status/1801691163726123086,Negatif
79,"Ayo dooong buka kasus judi online yang bisnisnya d
ikelola oleh petinggi aparat tapi duitnya dicuci d
i luar negeri dimasukin ke salah satu bisnis entit
asnya induk cabang olahraga :( ",https://x.com/iTatya/status/1800676721727000674,Negatif
80,"Nah udah tau yg hot soal judi online kenapa malah 
yang dibilang kejam gendernya sih?! Ya judi online
nya yang kejam dong Pak. https://t.co/y68ucXWwOC",https://x.com/timpenguinnas/status/1800133169880224022,Negatif
81,"Pembunuhan jelas salah. Namun Pak Menteri yg terho
rmat masalah dasarnya adalah judi online yang meng
gerogoti sendi2 kehidupan keluarga Berapa jumlah w
anita tidak kejam di negara ini yg hanya menceraik
an suaminya yg tidak bertanggung jawabâ¼ï¸ Yuk s
erius berantas judi online https://t.co/Yi93kgnTUS",https://x.com/fsapradana/status/1800160969068511330,Negatif
82,"free her free the queen (kasus ngebakar suami tuka
ng judi)",https://x.com/ayehuasca/status/1800130655860478456,Negatif
83,"Halo SobatKom! Siapkan untuk berantas judi online 
dan pinjaman online ilegal bersama-sama? Pemberant
asan judi online dan pinjaman online ilegal tentun
ya harus kita lakukan bersama Sob! https://t.co/LT
uZwzWHvD",https://x.com/kemkominfo/status/1801584870013157459,Negatif
84,"Respons sekali saja. Justru kalau PKI masih eksis 
tujuh setan desa dan tiga setan kota (termasuk di 
dalamnya para bajingan penggelap mobil rentalan) s
eperti inilah yang akan dilibas oleh mereka. Perka
ra alkohol dan judi saja puritan bukan main apalag
i maling dan rampok begini.",https://x.com/jalurgaza_/status/1799997428273406029,Negatif
85,"Ditugasi berantas judi - jadi pelaku judi. Ditugas
i berantas narkoba - jadi pengguna dan bandar. Dem
ikian juga tugas lainnya. Ini masalah besar yg har
us diselesaikan",https://x.com/msaid_didu/status/1800056185971990770,Negatif
86,"Harga saham perbankan anjlok krn makin berkurangny
a uang yg beredar di perbankan. Penyebabnya uang t
ersedot utk : 1) pembelian Surat Utang utk bayar u
tang 2) pinjol 3) judi online 4) narkoba 5) korups
i 6) impor",https://x.com/msaid_didu/status/1801071368160923886,Negatif
87,"Polda Metro Jaya telah menangkap 23 tersangka kasu
s judi online di aplikasi game Royal Domino Higgs 
Domino Royal Dream Boss Domino dan Joker King. Dar
i 23 tersangka lima tersangka berperan sebagai pen
gelola dan pemilik bisnis judi online 18 tersangka
 lain adalah admin. https://t.co/ugPwYRXp2K",https://x.com/IsuSoksial/status/1798971798899310608,Negatif
88,"Ga ada pikiran bisa kaya mendadak atau dapet duria
n runtuh. Semua harus dari usaha dari diri sendiri
. Udah jelas secara logika judi itu nggak akan per
nah menang dari bandar. Nah alur berpikir logis ra
sional dan kritis kayak gini yang absen di mayorit
as orang di Indo sayangnya.",https://x.com/GilangHamidy/status/1801207587653702028,Negatif
89,"Gagal update plugin Wordpress dan coba cek pesan e
rrornya Ternyata kesusupan judi selot. Dan berapa 
banyak itu yang juga kena susup: https://t.co/JhrP
Yrzx8X",https://x.com/Eirudo__/status/1801096938437427476,Negatif
90,"gimana kalo lo naksir tp lo dianggep ani2 sama cru
sh lo? hanin vs bandar judi [part 2] a jeÃ³ngcheÃµ
l au comrom https://t.co/ZLbL8rKwnI",https://x.com/jecejeje/status/1801722720385962121,Negatif
91,"Utk Yth Satgas: Coba dulu satu saja sbg contoh ban
dar judi online dibawa sampai pengadilan. Biar ter
lihat serius. Jangan malah pemainnya. Sama sekalia
n artis yg mempromosikannya juga dibawa. Terimakas
ih.",https://x.com/jansen_jsp/status/1801547815786618958,Negatif
92,"Teman-teman ini Serius Jangan Tergiur Bayaran 10 r
b - 20 rb dengan 'Menyelesaikan Misi' Like Follow 
dan Screenshoot di Telegram. Jangan Percaya! Walau
pun benar ditransfer awalnya 100-200 rb. Bahayanya
 sangat massiv lebih dari Judi Online (Orang yg ga
k suka main judol) banyak yg https://t.co/mxKd6U5I
BD",https://x.com/mindaart/status/1801604121092624427,Negatif
93,"Menyalahkan karakter bangsa untuk masalah kecandua
n judi itu kayak menyalahkan orang yang kecanduan 
narkoba sebagai skill issue karena kurang will pow
er to resist. Don't let people be exposed in the f
irst place! Cut the supply!",https://x.com/auxiliarywits/status/1801473133427454252,Negatif
94,"Pelik takde company judi offer aku. Padahal aku su
ka main judi.",https://x.com/pedoqpop/status/1801643105269203244,Negatif
95,"Padahal tinggal tutup situs judi onlinenya âï¸ 
https://t.co/vPteKdBLrB",https://x.com/Mdy_Asmara1701/status/1801430893166530726,Negatif
96,"Saya tidak anti naturalisasi. Tapi saya juga gak p
ernah membayangkan timnas kita akan seperti ini. B
ahkan di luar imajinasi terliar saya. Mungkin dulu
 SVB pada masa kolonial seperti ini kali ya pas la
wan SIVB di Surabaya. Repost Yang tadi ada logo we
bsite judi. Tks diingetin. https://t.co/XBXwvVFjoH",https://x.com/oryza_wirawan/status/1800828203906572736,Negatif
97,"Lo dengan sadar terjerumus ke putaran judi kemudia
n dengan sadar pula kalah dan miskin. Kemudian Pem
erintah lo dengan sadar ngebantu lo ngasih bansos.
 Keren kan jadi orang Indonesia yang blangsak masi
h dibantu Negara.",https://x.com/djaycoholyc/status/1801491964573212969,Negatif
98,"Teori ekonomi pasca-keynesian gagal mempertimbangk
an faktor judi online dalam menentukan tingkat per
mintaan agregat suatu perekonomian.",https://x.com/lincaktravail/status/1801639691013198253,Negatif
99,"Seorang istri yg punya bayi sampai ada energi sebe
sar itu buat ngebakar suami barangkali kemarahanny
a sudah sangat lama terpendam dan jadi akar frustr
asi. Setelah tau ternyata suaminya juga KDRT dan k
ecanduan judi online jadi bisa memahami perasaan s
ang istri ",https://x.com/disyarinda/status/1800043315423039963,Negatif
100,"Turut prihatin dengan kejadian di Mojokerto. Dari 
kejadian ini ada 3 hal yg patut disoroti : ï¸ Kes
ehatan mental Sang Istri diduga memilih masalah te
rkait mental pasca melahirkan anak ketiga dan seri
ng dapat kdrt suami. ï¸ Judi online menghancurkan
 semuanya. Jangan pernah",https://x.com/timpenguinnas/status/1800060317470474421,Negatif
101,"Waduh kalau sdh kena judi online memang meludeskan
 uang mana ada orang menang dgn judi online. Dirma
nto mengungkap motif Briptu FN membakar suaminya s
endiri akibat kesal korban kerap menghabiskan uang
 untuk judi online https://t.co/6K7k4U5bWl",https://x.com/C4k_D3pp/status/1799813595532038264,Negatif
102,"Mang Bandar Judinya Negara? Kalau ia gpp.. sebagai
 bandar anggap aja kasih santunan. Bonus deposite.
 Lah ini judi online mafianya konglo napa harus be
banin rakyat pake dana APBN untuk bansos bagi mere
ka. Ngehe bener lucu amat ini negara. Las vegas aj
a gk begini amat! TOLOL https://t.co/iJoz9gD9s3",https://x.com/LexWu_13/status/1801476348374093885,Negatif
103,"Judi Menjanjikan kemenangan? Judi Menjanjikan keka
yaan? Bohong Kalaupun kau menang Itu awal dari kek
alahan Bohong Kalaupun kau kaya Itu awal dari kemi
skinan Judi Meracuni kehidupan Judi Meracuni keima
nan Judi online sudah masuk semua kalangan termasu
k TNI Polri !!! https://t.co/ytTyD0Kxcq",https://x.com/165Hati/status/1801428617551036655,Negatif
104,"Gw bilangin nih KAMU GAK AKAN KAYA DARI JUDI ONLIN
E judi offline aja penuh manipulasi apalagi judi o
nline anak programmer pasti paham kenapa",https://x.com/anvie/status/1801561315862823153,Negatif
