"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1801468242478907630","Fri Jun 14 04:14:33 +0000 2024","19640","Dua semester lalu dosen saya cerita tentang judi online. Menkominfo sebenarnya sudah pegang semua nama dan domain serta lokasi server mereka. Sayangnya bandar judol juga sudah pegang semua nama yang harus dibayar lengkap beserta nominalnya. Ini yang Menkominfo tidak tahu.","1801468242478907630","","","in","Indonesia","261","259","5494","https://x.com/ChrisWibisana/status/1801468242478907630","1682188555","ChrisWibisana"
"1801438533024198681","Fri Jun 14 02:16:30 +0000 2024","5748","Uang rakyat yg gak ikut judi digunakan utk bantu yg main judi ? Kok kayak omongan bandar judi ?","1801438533024198681","","","in","","53","273","2474","https://x.com/msaid_didu/status/1801438533024198681","1117990249806721024","msaid_didu"
"1799798342865846407","Sun Jun 09 13:38:58 +0000 2024","46724","Polwan yang paling menyala! Dia bakar suami yang candu judi slot dan kdrt alias beban keluarga https://t.co/N4L5HFU1p9","1799798342865846407","https://pbs.twimg.com/media/GPorDPQbgAAIhGD.jpg","","in","imamnya @tucarino_","1318","900","5293","https://x.com/KemenperinRI/status/1799798342865846407","1030789552867139584","KemenperinRI"
"1801745180950937667","Fri Jun 14 22:35:00 +0000 2024","67","Mungkin usulan ini niatnya baik mau menolong warga yg hancur krn judi online. Tp kebijakan seperti ini jg bisa jd gelombang balik krn makin byk yg melakukan judi online atau mengaku2 kalah judi online. Yg paling parah: seolah mengafirmasi judi online itu gak apa2. https://t.co/vV4IO3qOFC","1801745180950937667","https://pbs.twimg.com/media/GQEVsF8bEAEEjW8.jpg","","in","Yogyakarta","3","12","22","https://x.com/Puthutea/status/1801745180950937667","153608362","Puthutea"
"1799807966016860557","Sun Jun 09 14:17:12 +0000 2024","697","PKI menerepkan kode etik ketat yg melarang konsumsi alkohol narkoba judi dan perselingkuhan. Mereka sadar utk memenangkan argumen tidak bisa atas dasar militansi dan adu slogan belaka. Meyakinkan orang dan mencotohkan perilaku yg baik. Riwayat Terkubur - John Rossa https://t.co/DOSYUjdi8r","1799807966016860557","https://pbs.twimg.com/media/GPozzniaMAAGjQD.jpg","","in","Macondo","12","4","167","https://x.com/senogp/status/1799807966016860557","55501012","senogp"
"1800315541321846876","Mon Jun 10 23:54:07 +0000 2024","1020","Jadi pejabat biasakan bicara sesuai kapasitas. Akar masalahnya judi online ya bahas lah tentang: 1. Langkah kominfo menutup judi online? 2. Edukasi apa yang dibutuhkan masyarakat? 3. Bagaimana mencegah kasus meluas? Pekerjaan rumah banyak kok malah mbahas yg bukan","1800315541321846876","","","in","Jakarta, Jakarta","8","13","544","https://x.com/iimfahima/status/1800315541321846876","15440108","iimfahima"
"1800116913546350821","Mon Jun 10 10:44:51 +0000 2024","3045","judi online udah makan banyak banget korban yang terbaru sampe dibakar sama istrinya ini pemerintah dan kominfo kalo masih ngediemin juga jangan salahin kalo entar warga bayar pajaknya pake kerdus floridina ye","1800116913546350821","","","in","","15","120","608","https://x.com/jek___/status/1800116913546350821","385996689","jek___"
"1800293121127071919","Mon Jun 10 22:25:02 +0000 2024","19543","Menkominfo: - Blokir domain judi online - Blokir aplikasi judol di AppStore - Blokir rekening bank penyedia judi online - Stereotip gender ","1800293121127071919","","","in","Michuhol-gu, Republic of Korea","210","307","8660","https://x.com/ardisatriawan/status/1800293121127071919","170542374","ardisatriawan"
"1801174063533961619","Thu Jun 13 08:45:35 +0000 2024","4206","Judi online kembali memakan korban. Kali ini menimpa seorang perwira TNI di Brigif 3/Tri Budi Sakti. Perwira berpangkat Letda itu diduga menggelapkan uang milik satuan Rp 876 juta untuk bermain judi online. #newsupdate #update #news #oneliner https://t.co/0UbBCOQygi https://t.co/XukY5acGgo","1801174063533961619","https://pbs.twimg.com/media/GP8OInXXkAAc2Gq.jpg","","in","","489","567","1655","https://x.com/kumparan/status/1801174063533961619","759692754985242625","kumparan"
"1800196929298788491","Mon Jun 10 16:02:48 +0000 2024","37311","Kasus keluarga hancur gara2 judi our gov : Menghentikan akses judol secara totalitas Menyalahkan perempuan Asian value nih bossssssss","1800196929298788491","","","in","Jakarta Selatan, DKI Jakarta","243","120","13194","https://x.com/lilaccountz/status/1800196929298788491","1110589789584015360","lilaccountz"
"1801573689374425308","Fri Jun 14 11:13:33 +0000 2024","417","TIBA TIBA SELURUH PERANGKAT NEGARA DI GERAKKAN UNTUK BICARA JUDI ONLINE. MULAI DARI PARA MENTERI TNI DAN POLRI. PADAHAL JIKA PEMERINTAH NIAT DARI DULU JUGA JUDOL INI UDAH TAMAT. TAPI INI HANYA PENGALIHAN KARENA MISI UTAMA JOKOWI ITU MENGAMANKAN SUMUT DAN MEREBUT DKI. https://t.co/x3CUEcznBQ","1801573689374425308","https://pbs.twimg.com/media/GQB5uTJaQAEnOv_.jpg","","in","","2","27","219","https://x.com/TheEagle_BEN/status/1801573689374425308","1244525884775653380","TheEagle_BEN"
"1800373158987583842","Tue Jun 11 03:43:05 +0000 2024","171","Menkominfo yang katanya mau berantas judi online pas ada kasus polisi dibakar istrinya karena judi online tapi nyalahin dan bilang perempuan kejam. Pak Menteri PR bapak berantas judi online udah kelar? Belum tuh https://t.co/clFhg2nfFe","1800373158987583842","https://pbs.twimg.com/media/GPw11z9bEAA7W-O.jpg","","in","","12","5","68","https://x.com/catchmeupco/status/1800373158987583842","1162545299614662656","catchmeupco"
"1799800247381840182","Sun Jun 09 13:46:32 +0000 2024","21054","Berita istri bakar suami karena judi ini bisa dijadikan inspirasi untuk dasar gerakan: rakyat bakar istana karena dinasti. ","1799800247381840182","","","in","Jakarta Selatan, DKI Jakarta","163","151","5068","https://x.com/denismalhotra/status/1799800247381840182","478829168","denismalhotra"
"1801081069590184098","Thu Jun 13 02:49:49 +0000 2024","155","Judi itu menghancurkan moral &amp; merusak generasi muda kita oleh sebab itu yang harus melanjutkan kepemimpinan saya selanjutnya adalah sosok yang merangkul promotor judi. https://t.co/YmzCIjlCYO","1801084531610648712","https://pbs.twimg.com/media/GP681XaawAAp15s.jpg","denismalhotra","in","Jakarta Selatan, DKI Jakarta","0","4","39","https://x.com/denismalhotra/status/1801084531610648712","478829168","denismalhotra"
"1801528726296863068","Fri Jun 14 08:14:53 +0000 2024","6","judi online tu meresahkan masa anak smp deket tempat gue gawe pada ngeslot sambil rokokan selepas pulang sekolah fuck judol https://t.co/t208G5eRh2","1801528726296863068","https://pbs.twimg.com/media/GQBQkzaaQAAGQKY.jpg","","in","between heaven and hell","0","0","1","https://x.com/pencarimatahari/status/1801528726296863068","1507615010612473861","pencarimatahari"
"1800140926091944396","Mon Jun 10 12:20:16 +0000 2024","7937","Daerah miras dan dangdutan adu gengsi saat hajatan prostitusi dianggap biasa letaknya di pesisir penuh ketimpangan ekonomi pendidikan rendah gelimang riba judi agama hanya sebagai simbol. Tidak heran jadi sarang kejahatan berjamaah.","1800140926091944396","","","in","","107","126","1592","https://x.com/JackVardan/status/1800140926091944396","882506640410521600","JackVardan"
"1799670580830245246","Sun Jun 09 05:11:17 +0000 2024","4268","Ada ga sih diantara kalian yg suka ikutan job2 receh dari twitter/tele? Dari 2021 aku punya tim sekitar 2.9k org buat ngerjain job receh kaya isi kuesioner/reply/rt (selective content no judi and haram things) Ada yg minat join ga? Coba tinggalin jejak dulu ntar lanjut https://t.co/3buk0yZvYw","1799670580830245246","https://pbs.twimg.com/media/GPm22l7aUAAinx1.jpg","","in","","30","337","475","https://x.com/prkdlx/status/1799670580830245246","1207946570630488066","prkdlx"
"1800903171344367807","Wed Jun 12 14:49:09 +0000 2024","4565","Judi itu menghancurkan moral &amp; merusak generasi muda kita baik judi offline maupun online. Mari bersatu melawan ancaman ini utk menyelamatkan generasi demi masa depan Indonesia. https://t.co/JuJM91VJGl","1800903171344367807","https://pbs.twimg.com/ext_tw_video_thumb/1800901604696350720/pu/img/3ywFdQpdfGjaaIWF.jpg","","in","Jakarta","1128","2546","753","https://x.com/jokowi/status/1800903171344367807","366987179","jokowi"
"1800356790351331344","Tue Jun 11 02:38:02 +0000 2024","94","STOP JUDOL! 6 Cara Stop Kecanduan Judi Online (Judol) Istri bakar suami suami siksa istri ayah bunuh diri anak jadi kriminal keluarga stres terjerat hutang ratusan juta adalah contoh-contoh akibat judol. Bagaimana agar bisa keluar dari jeratan judol? Sebuah utas. https://t.co/1PgsoXQ1zf","1800356790351331344","https://pbs.twimg.com/media/GPwm9CLb0AAO_0H.jpg","","in","Jakarta Capital Region","8","7","58","https://x.com/akuratco/status/1800356790351331344","786549338818224128","akuratco"
"1800340239233450317","Tue Jun 11 01:32:16 +0000 2024","7466","Padahal menurut gua korban itu dibakar istrinya gara-gara Menkominfo gagal memberantas situs judi online https://t.co/Cge36H5EMl","1800340239233450317","https://pbs.twimg.com/amplify_video_thumb/1800340161399767040/img/JtPLcJtbCGyvVyd7.jpg","","in","Ngadi King of The South","158","467","2409","https://x.com/MafiaWasit/status/1800340239233450317","2794327166","MafiaWasit"
"1801464131649999076","Fri Jun 14 03:58:13 +0000 2024","318","Gw ngga percaya ini tentang karakter bangsa. Gw merasa emang desain judi online emang segitu potent sih. Powerful &amp; addictive. I bet the brightest minds here kalo disuruh cobain judol bakal addicted. Coba kita cek apakah negara-negara tetangga kita struggling juga masalah ini.","1801464131649999076","","","in","To be high agency","21","10","100","https://x.com/auxiliarywits/status/1801464131649999076","928625810524606467","auxiliarywits"
"1800302018428563506","Mon Jun 10 23:00:23 +0000 2024","19","Memang elok buat macam. Penjawatan awam beruniform dekat Malaysia ni pun ramai kaki judi. Check la pakwe korang tu sebelum nak kahwin. https://t.co/fIqF6f3NXi","1800302018428563506","https://pbs.twimg.com/media/GPv1I1qboAAJ9fu.jpg","","in","Kuala Lumpur City, Kuala Lumpu","1","2","9","https://x.com/Hfnz9/status/1800302018428563506","115002145","Hfnz9"
"1799821622595191235","Sun Jun 09 15:11:28 +0000 2024","21","Motif Briptu Fadhilatun Nikmah membakar suaminya Briptu Rian Dwi Wicaksono uang belanja sering dipakai untuk main JUDI ONLINE https://t.co/KBNI0EcHHL","1799821622595191235","https://pbs.twimg.com/ext_tw_video_thumb/1799819126074191874/pu/img/PT2kGurjzW9KVSHA.jpg","","in","","0","0","2","https://x.com/txtviral45/status/1799821622595191235","1764136911122341889","txtviral45"
"1801600728022040672","Fri Jun 14 13:01:00 +0000 2024","589","JUDI DALAM TALIAN | Polis menahan 27 pempengaruh media sosial semalam kerana disyaki terlibat mempromosi judi dalam talian di laman sosial masing-masing. https://t.co/F7kMqBlkih","1801600728022040672","https://pbs.twimg.com/media/GQCSTDQXIAEQzOH.jpg","","in","Sri Pentas, Bandar Utama","17","27","257","https://x.com/BuletinTV3/status/1801600728022040672","155432431","BuletinTV3"
"1800044265789399347","Mon Jun 10 05:56:10 +0000 2024","22","Sisi gelap Indonesia hari2 ini: 1. Polwan bakar suaminya yg juga polisi hingga akhirnya tewas. Katanya suami suka main judi online. 2. Dikira maling pemilik mobil rental tewas dihajar warga di Pati Jateng. 3. Petarung beladiri campuran (MMA) Indonesia Rahul P bunuh diri. https://t.co/uos7utojuo","1800044265789399347","https://pbs.twimg.com/media/GPsKt51bMAEExu4.jpg","","in","Indonesia","0","3","6","https://x.com/ilhamkhoiri/status/1800044265789399347","127800170","ilhamkhoiri"
"1801646687947292957","Fri Jun 14 16:03:38 +0000 2024","2069","Pak @jokowi sy ksh kisi2 saja. Semua mafia judi asia tenggara paling besar ada di Indonesia. Mereka hanya beli server di luar dan sewa kantor di luar. Operasi penjualannya di Indonesia. Markas lama di Manila yg paling baru ada di kamboja dan Vietnam. Sisanya tanya Interpol!","1801646687947292957","","","in","","22","67","631","https://x.com/LexWu_13/status/1801646687947292957","1395171646151880706","LexWu_13"
"1800119397518024801","Mon Jun 10 10:54:43 +0000 2024","221","Mestinya: Saya prihatin ini membuat saya akan semakin serius menangani judi online. #misal","1800119397518024801","","","in","","2","5","92","https://x.com/fajarnugros/status/1800119397518024801","36321448","fajarnugros"
"1800175586012479938","Mon Jun 10 14:38:00 +0000 2024","54484","Briptu Fadhilatun Nikmah simbol perlawanan rakyat terhadap ketidakbecusan pemerintah memberantas judi online. https://t.co/AtFUSz9T6G","1800175586012479938","https://pbs.twimg.com/media/GPuCJ51aQAAWE_c.jpg","","in","Jawa","524","575","10090","https://x.com/anonjawa/status/1800175586012479938","1689095684895772672","anonjawa"
"1801189285057695819","Thu Jun 13 09:46:04 +0000 2024","16"," Judi itu menghancurkan moral &amp; merusak generasi muda kita baik judi offline maupun online. Mari bersatu melawan ancaman ini utk menyelamatkan generasi demi masa depan India terdengar suara dr dalam gorong2 ini. https://t.co/x75yO0HpZe","1801189285057695819","https://pbs.twimg.com/media/GP8cGz6a0AA_hAU.jpg","","in","","0","1","9","https://x.com/onthesbrew/status/1801189285057695819","1192094510076923905","onthesbrew"
"1800130069257752935","Mon Jun 10 11:37:07 +0000 2024","29","Hmm bukan perempuan yg lebih kejam pak. Tapi judi online yg harus DIBERANTAS","1800130069257752935","","","in","221B Baker Street","0","0","10","https://x.com/katsudxnn/status/1800130069257752935","245692977","katsudxnn"
"1801442157129306162","Fri Jun 14 02:30:54 +0000 2024","902","Logika sederhana: Apabila seseorang yang kecanduan bermain judi diberikan bantuan dana maka dana tersebut akan digunakan kembali untuk bermain judi. https://t.co/NnSaaxynvh","1801442157129306162","https://pbs.twimg.com/media/GQABglebkAAP8Bl.jpg","","in","Seluruh dunia","27","25","408","https://x.com/idwiki/status/1801442157129306162","113669443","idwiki"
"1801438693091328196","Fri Jun 14 02:17:08 +0000 2024","13","Presiden Jokowi mewanti-wanti seluruh warga agar tidak berjudi. Dirinya berpesan ketimbang uang yang dipunya dipakai berjudi lebih baik dan bermanfaat jika uangnya ditabung atau modal usaha. Secara khusus saya ingin sampaikan jangan judi jangan judi jangan berjudi baik https://t.co/rwz3pRKrre","1801438693091328196","https://pbs.twimg.com/media/GP_-sT9awAABj9U.jpg","","in","","8","3","1","https://x.com/catchmeupco/status/1801438693091328196","1162545299614662656","catchmeupco"
"1801449999479541951","Fri Jun 14 03:02:03 +0000 2024","47","Korang ni invested sangat dalam Kess Zayn Rayyan ni. Sampai tahap benda tak pasti pun semua nak sebar. Mak ayah dia pembunuh la ayah dia taik judi la kena bunuh warga asing la. Cukuplah bagi seseorang itu digelar pendusta apabila menceritakan semua yang didengarinya https://t.co/f7R42ZKc5i","1801449999479541951","https://pbs.twimg.com/media/GQAJOI2bUAAwBjl.jpg","","in","","1","2","13","https://x.com/mucikperlis/status/1801449999479541951","1223315100","mucikperlis"
"1800474842376089972","Tue Jun 11 10:27:08 +0000 2024","23","Judol makin meresahkan byk keluarga cerai berai gara2x judi online odgj jd byk dll. Kemaren polwan bkar polisi suami smpei meninggal yg dipicu kdrt &amp; judol. Di bawah ini eh malah Jukir dipecat gara2x main judol di mesin e-parkir di Medan ... ‍️ Rugi berapa duit ini? https://t.co/aIQbwCLiB9","1800474842376089972","https://pbs.twimg.com/ext_tw_video_thumb/1800474584837431296/pu/img/a2XRJrAmegYbeKw8.jpg","","in","💕","0","3","6","https://x.com/NyaiiBubu/status/1800474842376089972","1219890224936783874","NyaiiBubu"
"1800925154899640439","Wed Jun 12 16:16:31 +0000 2024","506","Hari ini bisa stroling around Jakarta naik LRT dan naik gojek. Saya sangat suka ngobrol dengan driver gojek atau gocar. Dapat fakta miris driver gojek pertama dia sudah rungkad 3 motor digadai dan tidak bisa tertebus karena judi online. Driver gojek kedua cerita teman baiknya","1800925154899640439","","","in","Jakarta, Indonesia","22","16","240","https://x.com/furyoktria/status/1800925154899640439","86657341","furyoktria"
"1800059696138854632","Mon Jun 10 06:57:29 +0000 2024","6257","Pemakaman Alm Briptu Rian Dwi Wicaksono. Terlepas dari caranya pergi dia dan keluarganya adalah korban dari judi online yg seharusnya menjadi tugas dari polisi untuk memberantasnya. https://t.co/0ABt2BN44w","1800059696138854632","https://pbs.twimg.com/ext_tw_video_thumb/1800059617860632576/pu/img/EPT3lPyaiLir667A.jpg","","in","Seberang Rumah Pak Lurah","139","571","1149","https://x.com/AlnilamOmar/status/1800059696138854632","1649686141757722626","AlnilamOmar"
"1800943105316671630","Wed Jun 12 17:27:50 +0000 2024","7","Adiksi orang-orang: rokok minum sosmed judi Adiksiku: rejection loving unavailable men ","1800943105316671630","","","in","São Sebastião, Brasil","0","0","3","https://x.com/_gladhys/status/1800943105316671630","149784195","_gladhys"
"1801397028561555756","Thu Jun 13 23:31:34 +0000 2024","877","Menko PMK Usulkan Korban Judi Online Jadi Penerima Bansos dan Diberi Pembinaan https://t.co/cDwcV9LZL8","1801397028561555756","","","in","Indonesia","3191","1909","282","https://x.com/KompasTV/status/1801397028561555756","71436318","KompasTV"
"1800119620311163158","Mon Jun 10 10:55:36 +0000 2024","1734","Gw ulang lagi ya: Judi Online itu kriminalitas yg serenteng segerombolan sama perdagangan sabu. Naiknya transaksi Judol selalu berbanding lurus sama konsumsi sabu nasional.","1800119620311163158","","","in","","8","19","728","https://x.com/_haye_/status/1800119620311163158","753553855","_haye_"
"1801528848036859955","Fri Jun 14 08:15:22 +0000 2024","237","Judi itu sejarahnya panjang -- mungkin sejak awal peradaban manusia udah ada. Dulu ada Porkas dan SDSB -- lotere resmi pemerintah Indonesia. Sebagian duitnya dibalikin untuk pemenang sisanya buat raise fund proyek pemerintah salah satunya yang fokus di sektor olahraga. SDSB","1801528848036859955","","","in","Planet Earth","16","26","121","https://x.com/TalkinAndy/status/1801528848036859955","45267021","TalkinAndy"
"1801070520034894105","Thu Jun 13 01:54:08 +0000 2024","1393","️ Presiden punya kendali penuh ️ Kominfo bisa blokir apapun ️ Cyber Polri bisa melacak kapanpun dan dimanapun ️ BIN punya kemampuan ️ TNI punya Satsiber Ngapain harus bentuk satgas Judi Online segala? Biar apa? Anggaran lagi? Susah amat kayaknya blokir situs2 https://t.co/FuxbowNvM6","1801070520034894105","https://pbs.twimg.com/media/GP6wFneaUAAFSWL.jpg","","in","DKI Jakarta, Indonesia","25","328","421","https://x.com/Miduk17/status/1801070520034894105","1102461866129776640","Miduk17"
"1801461092717367627","Fri Jun 14 03:46:08 +0000 2024","2067","Pak saya korban kalah rate off dari judi online (judol) di Genshin Impact dan Honkai Star Rail apakah saya boleh menerima bansos untuk membeli Genesis Crystal beserta Oneiric Shards? Berikut saya lampirkan tangkapan gambar hasil saya kalah rate off. Terima kasih. https://t.co/vTtwlvfKez","1801461092717367627","https://pbs.twimg.com/media/GQATUK0bEAY2LEa.jpg","","in","JKTeyvat","114","27","811","https://x.com/Hai_Jes/status/1801461092717367627","1495898923667718144","Hai_Jes"
"1799369514448240974","Sat Jun 08 09:14:57 +0000 2024","8397"," KALAU SAYA BERHENTI JUDI ONLINE ANAK ISTRI SAYA MAU MAKAN APA ? gara gara judi online https://t.co/ZzqclxcDbO","1799369514448240974","https://pbs.twimg.com/ext_tw_video_thumb/1799369425516412928/pu/img/0dJ80NfvQTkLTVEi.jpg","","in","Indonesia","976","1639","1802","https://x.com/Heraloebss/status/1799369514448240974","1251824880967774208","Heraloebss"
"1801649033192292429","Fri Jun 14 16:12:57 +0000 2024","6","udah lama ga masuk rumah judi yang bernama Solana","1801649033192292429","","","in","Malaysia 🇲🇾","0","0","0","https://x.com/ImnNazri/status/1801649033192292429","266147762","ImnNazri"
"1800178928474337326","Mon Jun 10 14:51:16 +0000 2024","129","Gagal nanganin judi online malah bertingkah aja https://t.co/mYv2CS20LI","1800178928474337326","https://pbs.twimg.com/media/GPuFMccbAAAcX_m.jpg","","in","Yogyakarta, Indonesia","1","0","18","https://x.com/BuruhYogyakarta/status/1800178928474337326","1234645668163129344","BuruhYogyakarta"
"1800115713321148479","Mon Jun 10 10:40:05 +0000 2024","1704","Satu minggu satu pejabat misogini. Parahnya yang ngomong ini menteri yang punya tanggung jawab memberantas judi online. The audacity. ","1800115713321148479","","","in","Jakarta Capital Region","3","0","731","https://x.com/shallypristine/status/1800115713321148479","92804304","shallypristine"
"1800192807908622656","Mon Jun 10 15:46:26 +0000 2024","17865","hitler itu laki-laki musolini itu laki-laki netanyahu itu laki-laki ini omongan pejabat macam apa? sumber masalahnya di judi online yang gak diberesi pemerintah mangapnya ndak kira-kira. itu web-web pemerintah dipakai afiliasi link judi slot situ ngapain?","1800192807908622656","","","in","ÜT: -7.779415,110.375618","63","75","5983","https://x.com/lantip/status/1800192807908622656","17523128","lantip"
"1801226159482691670","Thu Jun 13 12:12:36 +0000 2024","53","Bisnis lagi lesu ppn naik bahan baku naik dollar naik transaksi judi slot segini besar ga ada yg dipajekin. Kayanya negaranya sakit tapi lagi pura pura sehat.","1801226159482691670","","","in","Germany","1","2","39","https://x.com/biskims/status/1801226159482691670","1453923516","biskims"
"1800327973243126216","Tue Jun 11 00:43:31 +0000 2024","348","Menteri Komunikasi tapi tidak Pandai Berkomukasi Bukannya Fokus kepada Substansi Berantas Judi https://t.co/yQVqVv2uZ3","1800327973243126216","https://pbs.twimg.com/media/GPwMvMZawAAprek.jpg","","in","Indonesia","129","151","114","https://x.com/Heraloebss/status/1800327973243126216","1251824880967774208","Heraloebss"
"1799764344311583115","Sun Jun 09 11:23:52 +0000 2024","228","Judi online goblok. Yang gak main jgn pernah main ya. Yang main plis cepat-cepat berobat. Ini barang merusak betul.","1799764344311583115","","","in","","1","3","83","https://x.com/birokayumanis/status/1799764344311583115","97163422","birokayumanis"
"1799945097645359306","Sun Jun 09 23:22:07 +0000 2024","21811","setelah baca beritanya ternyata: Briptu FN ini ngecheck atm Briptu RDW (alm suaminya) eh saldonya cuma sisa 800 rb padhal alm dpat gaji ke-13 sebanyak 2 8 jt FN kesal uang yg harusnya buat belanja menghidupi 3 anaknya yg masih bayi malah dipakai alm main judi online https://t.co/R5U1U7N3Mk","1799945097645359306","https://pbs.twimg.com/media/GPqwhcFbMAAtl7Q.jpg","","in","BINTANG KEJORA","954","1498","2723","https://x.com/txtdrimedia/status/1799945097645359306","1300484934449000448","txtdrimedia"
