"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1752258887489933594","Tue Jan 30 09:14:08 +0000 2024","1","Tiada aroma selain panik ancam khawatir dan tergesa-gesa https://t.co/ysSYLp9ZAJ","1752258887489933594","https://pbs.twimg.com/media/GFFGKt_akAAUjbX.jpg","","in","","0","1","0","https://x.com/sulthanzufar_/status/1752258887489933594","1321633571442839553","sulthanzufar_"
"1752464022174314928","Tue Jan 30 22:49:16 +0000 2024","0","𝐃𝐢𝐬𝐤𝐮𝐬𝐢 𝐏𝐮𝐛𝐥𝐢𝐤: 𝐒elebgram Dalam Pusaran Promosi Judi Online https://t.co/LSqs7ztJ9A https://t.co/RFGnSLSEsX","1752464022174314928","https://pbs.twimg.com/media/GFIAveRbQAAYErL.jpg","","in","Banten","0","0","0","https://x.com/NyimasK/status/1752464022174314928","136122733","NyimasK"
"1752307113114861604","Tue Jan 30 12:25:46 +0000 2024","0","Hari ini Guwe perhatikan iklan Judi Online bisa nyisip sebelum Video asli. Tambah hebat adja ni team marketingnya. Endonesah 4.0 yang katanya by name by address keok ma Tech Judol? https://t.co/1auIkTvvu5","1752307113114861604","https://pbs.twimg.com/ext_tw_video_thumb/1752306285775912960/pu/img/7cfF0Jg1c4K6agIO.jpg","","in","Sebrang Samudra, East Paradise","0","1","0","https://x.com/NtupNdase/status/1752307113114861604","1603973874647195648","NtupNdase"
"1752464028210012594","Tue Jan 30 22:49:18 +0000 2024","0","Warning Buat Influencer: Tolak Promosi Judi Online! https://t.co/XjZcr3kCAy https://t.co/6rAF3mX9v5","1752464028210012594","https://pbs.twimg.com/media/GFIAv0sbsAAIgd1.png","","in","Banten","0","0","0","https://x.com/NyimasK/status/1752464028210012594","136122733","NyimasK"
"1752339845467513238","Tue Jan 30 14:35:50 +0000 2024","0","Rem si beneran lu ye orang mah mikir temen sendiri lu gituin lu pinjol apa judi apa gimana dah itu yang lu tilep duit njir bukan daonnn. Dikira temen lu itu ngangengngong gitu hidupnya https://t.co/iis3BsbacW","1752339845467513238","https://pbs.twimg.com/media/GFGPzYQbwAAeeYp.jpg","","in","Calico ","0","0","0","https://x.com/nekonery/status/1752339845467513238","2168057431","nekonery"
"1752307487137730804","Tue Jan 30 12:27:15 +0000 2024","0","MILNYU MOMEN KU (via judi superstar) tipis tipis abangkuhh sori despret https://t.co/UBbc4ysgEg","1752307487137730804","https://pbs.twimg.com/media/GFFyXUbbkAATJE6.jpg","","in","","0","0","0","https://x.com/farmir/status/1752307487137730804","180348499","farmir"
"1746871113152704776","Mon Jan 15 12:25:03 +0000 2024","2794","...Buka IG lalu ada iklan judi online yg diendorse @KompasTV Trans7 Raffi Ahmad Atta Halilintar @NajwaShihab @NarasiNewsroom. Ini algoritma IG gw yg kacau / emang video ini asli? Mengejutkan kalo benar terutama Najwa &amp; Narasi dukung judol... (`` ) https://t.co/JQpDP9LtTa","1746871113152704776","https://pbs.twimg.com/ext_tw_video_thumb/1746870367111835648/pu/img/A25bVn7p-bpOXuUX.jpg","","in","Bukan Penganut Agama Islam","1650","1141","703","https://x.com/kafiradikalis/status/1746871113152704776","1242374351078354944","kafiradikalis"
"1752336189850526191","Tue Jan 30 14:21:19 +0000 2024","0","PAULIE!!!! cowo lucu tapi minus nya suka judi doang https://t.co/ON8wQPLY9D","1752336189850526191","https://pbs.twimg.com/media/GFGMeTfbwAAnW_W.jpg","","in","she/her.","0","0","0","https://x.com/chosox/status/1752336189850526191","1312354856837935107","chosox"
"1752349208219419086","Tue Jan 30 15:13:02 +0000 2024","7","ml! bagaimana dengan judi online? aman aman aja kah? https://t.co/MXE0kYQr78","1752349208219419086","https://pbs.twimg.com/media/GFGYUTjbEAARcjm.jpg","","in","Land of Dawn","2","5","0","https://x.com/mlbbfess/status/1752349208219419086","1477867346","mlbbfess"
"1752313963801665972","Tue Jan 30 12:53:00 +0000 2024","0","Hey @KompasTV @kompascom @KompasGramedia video kalian disisipi iklan judi online. Enggak keberatan kah? https://t.co/5Syd6fBJzH","1752313963801665972","https://pbs.twimg.com/media/GFF4QsubQAAVzWF.jpg","","in","Bangkok, Thailand","0","0","0","https://x.com/santakucing/status/1752313963801665972","96272242","santakucing"
"1752310512292159910","Tue Jan 30 12:39:17 +0000 2024","0","Elah twitter video ada iklannya juga sekarang. Mana iklan judi lagi. Cuma mau liat video kucing 12 detik iklannya 8 detik https://t.co/YbiH3tQpTD","1752310512292159910","https://pbs.twimg.com/media/GFF03umaQAAoHdu.jpg","","in","","0","0","0","https://x.com/MuhHusniMubarok/status/1752310512292159910","306101196","MuhHusniMubarok"
"1752339194335351149","Tue Jan 30 14:33:15 +0000 2024","0","AKU PENSIUN MAIN JUDI MAU NGEPET AJA. https://t.co/OdqKjr18MK","1752339194335351149","https://pbs.twimg.com/media/GFGPNPja8AAP1YK.jpg","","in","RP UPCHAR & BUCIN ONLY.","0","4","0","https://x.com/jeongeuiym/status/1752339194335351149","1215921965401133057","jeongeuiym"
"1752255115610955955","Tue Jan 30 08:59:09 +0000 2024","0","Twitter kasian amat sih yang pasang ads video judi online doang sama semua lagi https://t.co/YQ7nfTttSS","1752255115610955955","https://pbs.twimg.com/media/GFFCveSbsAEeQ9s.jpg","","in","Kelapa Gading, Indonesia","0","0","0","https://x.com/aldhifeb/status/1752255115610955955","57606611","aldhifeb"
"1752256125679116379","Tue Jan 30 09:03:10 +0000 2024","0","Kapolsek Sepauk Ipda Tri Satrio Sulistomo Pimpin anggota Polsek Sepauk lakukan pembongkarang Arana Judi Sabung Ayam yang bertempat di Desa Sungai Raya Kecamatan Sepauk. (Selasa 30 Januari 2024) https://t.co/lIQD4tplwb","1752256125679116379","https://pbs.twimg.com/media/GFFDqAjaMAAaJGp.jpg","","in","","0","0","1","https://x.com/polseksepauk/status/1752256125679116379","1252936955391733761","polseksepauk"
"1752260288697536824","Tue Jan 30 09:19:42 +0000 2024","0","Twitter sekrang mau liat vidio aja harus nunggu iklan judi bangsatt","1752260288697536824","","","in","Jakarta ","0","2","1","https://x.com/Jtownkidz/status/1752260288697536824","1264829103246422016","Jtownkidz"
"1752197376750887100","Tue Jan 30 05:22:32 +0000 2024","999","Anies juga pernah ikut menggerakkan aksi demo penolakan SDSB sistem dana sosial berhadiah yang berbau judi di era Orde Baru. Ini merupakan demonstrasi yang cukup besar pada masa itu. https://t.co/Kge2Jcron5","1752200602048995827","","felladinho27","in","Dresden, Germany","13","1","164","https://x.com/felladinho27/status/1752200602048995827","2990543688","felladinho27"
"1752274759545708582","Tue Jan 30 10:17:13 +0000 2024","26","Akibat perlawanan Kau bs dikasih pasal2 kriminal spt narkotika judi penipuan penggelapan pelecehan seksual dll Yg agak kasar Kau &amp; keluargamu akan terima teror diintimidasi &amp; bahkan penganiayaan smpe percobaan utk dihabisi Itulah knp daya tahan diperlukan dlm politik","1752274759545708582","","","in","Di KIRI JALAN  X-Land","0","3","12","https://x.com/gmupd1993/status/1752274759545708582","1722208217684692992","gmupd1993"
"1752211040077861171","Tue Jan 30 06:04:01 +0000 2024","0","Sekarang iklan judi makin pinter malah ada di video udah mirip YouTube aja cuma gak bisa di report","1752211040077861171","","","in","Kota Sukabumi, Jawa Barat","0","0","0","https://x.com/Akang_zaki/status/1752211040077861171","74887776","Akang_zaki"
"1752444193790935084","Tue Jan 30 21:30:29 +0000 2024","0","Sepakbola Hari Ini *** Judi Bola Online | Casino Online | Poker Online | Slots ****** Buruan Daftar Klik Link https://t.co/Z3ZaGdCmuv #beritabola #kiosbet #kiosbetbola #kiosbetslot #kiosbetsbo https://t.co/EoDOgeL0tx","1752444193790935084","https://pbs.twimg.com/media/GFHus4fboAAZRFg.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/Officialkiosbet/status/1752444193790935084","1047693516220985344","Officialkiosbet"
"1752257118919610857","Tue Jan 30 09:07:07 +0000 2024","2","mantan aku lulusan teknik jadi bandar judi bg","1752257118919610857","","","in","mottai night land","1","1","0","https://x.com/pamyulinn/status/1752257118919610857","1055926395677753344","pamyulinn"
"1752200851165458596","Tue Jan 30 05:23:31 +0000 2024","0","Mana ada judi menguntungkan","1752200851165458596","","","in","","0","0","0","https://x.com/every1lovesayya/status/1752200851165458596","769637575","every1lovesayya"
"1752329059181498388","Tue Jan 30 13:52:59 +0000 2024","3","Mungkin nyadar karena akunnya direport semua iklan judi online sekarang pindah jadi iklan yang diputer sebelum video... Alias bangke gak ilang-ilang ini hama dunia","1752329059181498388","","","in","","0","0","1","https://x.com/kokoh_palsu/status/1752329059181498388","1266499488","kokoh_palsu"
"1752259241539416478","Tue Jan 30 09:15:33 +0000 2024","4","Haizzz sebab dah 2 kali lintas tl so i exposed la. Sebab i pun panas kadang kita pergi atm dipandang macam tak puas hati . Actually dorang ni scapegoat je untuk cuci duit. Then ada juga terlibat dalam penjualan number ekor judi atau maybe drugs.","1752259241539416478","","","in","Kuala Lumpur City, Kuala Lumpu","0","1","1","https://x.com/Lynnx3812/status/1752259241539416478","1198497904819785730","Lynnx3812"
"1752357578351542505","Tue Jan 30 15:46:18 +0000 2024","0","Ada di IG ni bener2 random sekarang. Ada bapak2 pengacara pamer dapet duren dan bikin kopi duren ada cheerleader judi online ada mas2 ngaku Sigma male ada caleg. Yang brand/produk kok uda jarang lewat :/","1752357578351542505","","","in","","0","0","0","https://x.com/rayimaz/status/1752357578351542505","4711574040","rayimaz"
"1752316439007305895","Tue Jan 30 13:02:50 +0000 2024","1","Apa sih yang damkar gabisa? ","1752316439007305895","","","in","","0","2","0","https://x.com/loghypothesis/status/1752316439007305895","1056048620716273665","loghypothesis"
"1752198787110711566","Tue Jan 30 05:15:19 +0000 2024","0","Perguruan Tinggi yang konon berisi intelektual malah gandengan dengan Pinjol... Kominfo yang muke kayak got malah ngurusin Industri Game yang mereka gak paham apa-apa tapi impoten perihal Judi Onlen dan Pinjol yang jelas ngasih problem di masyarakat... Koplo","1752198787110711566","","","in","Indonesia","0","0","0","https://x.com/MahesaDesaga/status/1752198787110711566","73025858","MahesaDesaga"
"1752328504577065392","Tue Jan 30 13:50:46 +0000 2024","0","Padahal mah judi sama pinjol mah gaperlu di iklanin aja ge udah rame udah banyak peminatnya.","1752328504577065392","","","in","0267","0","0","0","https://x.com/geserandikitril/status/1752328504577065392","1844558460","geserandikitril"
"1752365020548358256","Tue Jan 30 16:15:52 +0000 2024","0","Apa sih ini all in all in ini terakhir kali denger kata2 itu dari orang yg lagi maen judi slot.","1752365020548358256","","","in","U know where I am","0","1","0","https://x.com/rizqyirsyad/status/1752365020548358256","64175918","rizqyirsyad"
"1752296663274987953","Tue Jan 30 11:44:15 +0000 2024","0","ini gacha bro bukan judi","1752296663274987953","","","in","Dust 2","0","0","0","https://x.com/anakpunkrumahan/status/1752296663274987953","835304612252934144","anakpunkrumahan"
"1752225433628860528","Tue Jan 30 07:01:12 +0000 2024","0","Rem isunya u orkay tapi kata gue teh misquin kali ya wak ai tobat maneh anjir balikin duitnya apa u pinjol kali ya kalo gak pinjol judi tu duit kemana coba","1752225433628860528","","","in","Calico ","0","0","0","https://x.com/nekonery/status/1752225433628860528","2168057431","nekonery"
"1752352347060322540","Tue Jan 30 15:25:31 +0000 2024","1","NAPA IKLAN VIDEONYA JD JUDI SEMUA ELONNNN????","1752352347060322540","","","in","My own damn lunatic asylum","0","0","0","https://x.com/kio_kio7/status/1752352347060322540","1050720998","kio_kio7"
"1752339411017363923","Tue Jan 30 14:34:07 +0000 2024","2","Ngapain coba si Kominfo basmi judi online aja gak bisa","1752339411017363923","","","in","Sidoarjo, Indonesia","0","0","0","https://x.com/DhanyTzySMP/status/1752339411017363923","1719249072689942528","DhanyTzySMP"
"1752259325027086431","Tue Jan 30 09:15:53 +0000 2024","4","Bantu RAS akun ginian yukkk....kl gak pnipuan ya endorse judi online... Ntah apa kerja Menkominfo ktnya dl ada beli mesin canggih triliunan rupiah ?","1752259325027086431","","","in","Blue Earth","0","0","2","https://x.com/Mun4fikunn/status/1752259325027086431","311528552","Mun4fikunn"
"1752327030165909786","Tue Jan 30 13:44:55 +0000 2024","0","episode 123 ive yang paling sering gue ulang tuh yang main judi judi apa lotre dah ngakak liat pada bangkrut ","1752327030165909786","","","in","kihyun's heart","0","1","0","https://x.com/wonhyewon/status/1752327030165909786","899597896131035136","wonhyewon"
"1752360352552251642","Tue Jan 30 15:57:19 +0000 2024","0","Semoga besok judi genshin ku wangy","1752360352552251642","","","in","Homophobic DNI","0","0","0","https://x.com/baidliar/status/1752360352552251642","839513227335618560","baidliar"
"1752224337942454435","Tue Jan 30 06:56:51 +0000 2024","0","ga makan babi tapi maen judi slot ","1752224337942454435","","","in","Hell","0","0","0","https://x.com/IamSoFcknTiredd/status/1752224337942454435","1631799421825597440","IamSoFcknTiredd"
"1752225081252843630","Tue Jan 30 06:59:48 +0000 2024","1","dalam rangka merayakan sincia irl dan lantern rite di gim judi aku mo ganti leot","1752225081252843630","","","in","","0","1","1","https://x.com/furiuna/status/1752225081252843630","1733967550319579136","furiuna"
"1752332047618887731","Tue Jan 30 14:04:51 +0000 2024","0","MENDING LU URUS BOKEP AJA SAMA JUDI ONLEN ANJING GENSHIN GUE DIBLOCKIR","1752332047618887731","","","in","Jakarta","0","0","0","https://x.com/feirariefs/status/1752332047618887731","178261480","feirariefs"
"1752277309875421619","Tue Jan 30 10:27:21 +0000 2024","0","Selamat ngemod yang dapet slot judi.","1752277309875421619","","","in","𝑆𝑜𝑙𝑒𝑙𝑦 𝑙𝑜𝑣𝑒, Kelana.","0","1","0","https://x.com/oskhadoen/status/1752277309875421619","1567756694217965575","oskhadoen"
"1752154919036158390","Tue Jan 30 02:21:00 +0000 2024","0","time machine mau judi tebak skor tebak presiden dll","1752154919036158390","","","in","","0","0","0","https://x.com/RIOTR0SE/status/1752154919036158390","1563989936763596800","RIOTR0SE"
"1752397800086888675","Tue Jan 30 18:26:08 +0000 2024","0","mari tidur siapa tau pas bangun ada yang jual ijeong judi 0.1","1752397800086888675","","","in","ennville | 맂판 | selective.","0","1","0","https://x.com/pawnbin/status/1752397800086888675","1664705922776825856","pawnbin"
"1752334404356280320","Tue Jan 30 14:14:13 +0000 2024","1","Garoblog babaturan teh le geus bener mah ulin jeung aing tara judi ngan kereup kanu intisari hungkul","1752334404356280320","","","in","","0","0","0","https://x.com/syeihanfadilah/status/1752334404356280320","1430465649776611331","syeihanfadilah"
"1752309460889182713","Tue Jan 30 12:35:06 +0000 2024","1","Dampak buruk dari maraknya bansos jelang pemilu 2024 adalah masyarakat menggunakan uang yang didapat dari bansos untuk judi online. Mirip ketika zaman pandemi ketika uang bantuan digunakan untuk deposit binary option (binomo oxtrade dll).","1752309460889182713","","","in","Jakarta Capital Region","1","0","0","https://x.com/TwoKidsNoJob40/status/1752309460889182713","1409393623","TwoKidsNoJob40"
"1752280768917938590","Tue Jan 30 10:41:05 +0000 2024","0","oh keknya daripada sibuk push rank ntar gue pindah kegiatan ke judi online aja soalnya situsnya ga diblokir","1752280768917938590","","","in","🇵🇸🍉","0","0","0","https://x.com/rainsexc/status/1752280768917938590","1231027070274138113","rainsexc"
"1752228779605520786","Tue Jan 30 07:14:30 +0000 2024","0","Dulu iklan judi muncul mulu sekarang muncul video ads akun akun official tp video iklan judi","1752228779605520786","","","in","he/him","0","2","0","https://x.com/lyneeyp/status/1752228779605520786","1736578979069652992","lyneeyp"
"1752308146654396536","Tue Jan 30 12:29:53 +0000 2024","0","tmnku tiap hari main uno positif bngt bsk lulus langsung main judi online","1752308146654396536","","","in","","0","0","0","https://x.com/candyeita/status/1752308146654396536","1586389702856544256","candyeita"
"1752205782601666661","Tue Jan 30 05:43:07 +0000 2024","0","Paling takut kalo dichat sama orang yg punya riwayat pinjol dan gila judi slot","1752205782601666661","","","in","jakarta","0","0","0","https://x.com/sandy_agak_uno/status/1752205782601666661","283986474","sandy_agak_uno"
"1752154277089534015","Tue Jan 30 02:18:27 +0000 2024","0","Habis tweet iklan judi online ga jelas terbit iklan judi online ga jelas pas sebelum nonton video. Aneh ini platform emang.","1752154277089534015","","","in","","0","0","0","https://x.com/vip_yogieee/status/1752154277089534015","148605313","vip_yogieee"
"1752291864429097074","Tue Jan 30 11:25:11 +0000 2024","0","Melu tebak gambare judi malah di pisuhi.","1752291864429097074","","","in","","1","0","0","https://x.com/dayatmawut/status/1752291864429097074","1153020384666513409","dayatmawut"
"1752260400689926615","Tue Jan 30 09:20:09 +0000 2024","0","kominfo nih kerjaanya ngapain sih anjing gak di ig gak di twitter isinya iklan judi slot","1752260400689926615","","","in","Fingal, Ireland","0","1","0","https://x.com/marjandelima/status/1752260400689926615","1215816319859187712","marjandelima"
"1752395021867724898","Tue Jan 30 18:15:05 +0000 2024","0","Judi Online Mengepung Indonesia dari Kamboja Baca di https://t.co/fMogPV8mG5","1752395021867724898","","","in","Midwest","0","0","0","https://x.com/gostavss/status/1752395021867724898","587337357","gostavss"
"1752332151343964384","Tue Jan 30 14:05:16 +0000 2024","0","Bngsat timline gua isinya iklan judi anjir padahal gk pernah ngelike gituan mana aku orangnya polos lagi","1752332151343964384","","","in","","0","0","0","https://x.com/Rikzakhfiii/status/1752332151343964384","1632191380012560385","Rikzakhfiii"
"1752295017635606841","Tue Jan 30 11:37:42 +0000 2024","0","JUDI PINTAR TUH GIMANA AA? @targawa","1752295017635606841","","","in","2004, SND • Thi Nakreyin","0","1","0","https://x.com/yurimahn/status/1752295017635606841","1191856009","yurimahn"
"1752365050231496772","Tue Jan 30 16:16:00 +0000 2024","0","Dia minta beliin apa tau buat judi di Alfa buat dia maen judi pake duit dia buat top up judi karena gua orang nya pedulian gak gua kasih buat judi lagian waktu juga udah malem ga ada yang buka Alfa Ama warung madura karena waktu itu gua lagi perut ke dada naek ke kepala","1752365050231496772","","","in","","0","0","0","https://x.com/qoehidbdisnsks/status/1752365050231496772","1733809182468644864","qoehidbdisnsks"
"1752218898508947790","Tue Jan 30 06:35:14 +0000 2024","0","GILA BANGSAT DARI 58 MILYAR CUMA 4 MILYAR LO KASIH GILA TUH DUIT LO JADIIN JUDI YA? GILA GILA GUE UDH MUAK ","1752218898508947790","","","in","고래","0","0","0","https://x.com/gggalaxynini/status/1752218898508947790","1240268750731071488","gggalaxynini"
"1752179858510377339","Tue Jan 30 04:00:06 +0000 2024","0","Kominfo masih aja bego. Judi online noh bersihin masih aja nyikut2 developer game dalam dan luar negeri?? Yakali harus ada PT. MIHOYO BERSINAR ABADI PT. BATU BINTANG MAKMUR PT. RIOT MAJU JAYA","1752179858510377339","","","in","","0","0","0","https://x.com/furuyodummy/status/1752179858510377339","294964791","furuyodummy"
"1752135937398890957","Tue Jan 30 01:05:35 +0000 2024","0","Bangsa lain kaya sbb ada bisnes tak kisah lah bisnes club ke judi ke still bisnes nampak duit tu dtg dr mana. Ini melayu selalu shady je tak MLM trader tu je laaa","1752135937398890957","","","in","","0","0","0","https://x.com/fatiywho/status/1752135937398890957","3024735577","fatiywho"
"1752348105822093564","Tue Jan 30 15:08:40 +0000 2024","0","Emang aneh banget kominfo memek ini judi ga di blokir giliran game di blokir tolol.","1752348105822093564","","","in","Drake","0","1","0","https://x.com/Enigmba/status/1752348105822093564","1525164533454544896","Enigmba"
"1752228963114700894","Tue Jan 30 07:15:14 +0000 2024","3","Arwah mak saya kalau nampak: Ni kalah judi ni .","1752228963114700894","","","in","","0","1","1","https://x.com/stationsj070/status/1752228963114700894","2434002564","stationsj070"
"1752320782464954815","Tue Jan 30 13:20:05 +0000 2024","0","Banyak nya caption all in menandakan banyak yg doyan judi. tapi sayangnya banyak juga yg kagak ngerti maen nya gimana..","1752320782464954815","","","in","","0","1","0","https://x.com/fahrenheit_96/status/1752320782464954815","178665047","fahrenheit_96"
"1752223479129362833","Tue Jan 30 06:53:26 +0000 2024","1","Ini semua terjadi karena kaum ayah kerjaannya ngerokok judi slot main sama temen temnnya gatau waktu ngebentak istri selingkuh gaji seupil nuntut segunung ","1752223479129362833","","","in","","0","0","0","https://x.com/ningnangneng/status/1752223479129362833","1401816783296679936","ningnangneng"
"1752342016363835438","Tue Jan 30 14:44:28 +0000 2024","0","Mari ucap syukur alhamdulillah akhirnya gue akan berhenti game judi","1752342016363835438","","","in","","0","2","0","https://x.com/jaehvuk/status/1752342016363835438","1624654939","jaehvuk"
"1752280036374458565","Tue Jan 30 10:38:11 +0000 2024","2","tiap update main sama pacar pasti aya we nu ngecht nginjem heula gocapmah cepe mah. Bukan gamau bantuin lur kebiasaan kalo buat judi doang mah urangge biayaeun keneh ","1752280036374458565","","","in","Cipanas, Indonesia","1","4","1","https://x.com/apriligri/status/1752280036374458565","1559737883023798272","apriligri"
"1752302534675529922","Tue Jan 30 12:07:35 +0000 2024","1","ketakutan terbesar aku sekarang tuh ketika doi temenan sama tukang judi aja","1752302534675529922","","","in","Jambi, Indonesia","0","2","0","https://x.com/regittadw/status/1752302534675529922","1124514681240952832","regittadw"
"1752144679578251721","Tue Jan 30 01:40:19 +0000 2024","0","Dilihat balance pemasukan pengeluaran brp gak isa dipukul rata Gaji 30jt tiap hr mkn nasi telor tp msh ngopi sbux/kafe judi clubbing vape rokok miras kendaraan yg boros bensin &amp; perawatan mahal nyicil iphone ya sami mawon. Ada case tmn gaji 30jt tp ngutang sana sini","1752144679578251721","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/roy1alien/status/1752144679578251721","173407719","roy1alien"
"1752240219263578387","Tue Jan 30 07:59:57 +0000 2024","0","Diumur gua yg mau kepala 3 keknya gaada satupun penyesalan sih. Entah dulu nganggur kelamaan nikah agak late keuangan yg super boros percintaan gitu-gitu aja kaga maboo judi dugem. Just live your life as 20 that's all i am ever going to say. No fucking regrets!","1752240219263578387","","","in","Bekasi","0","0","0","https://x.com/AARMY5/status/1752240219263578387","68657250","AARMY5"
"1752308861384704373","Tue Jan 30 12:32:43 +0000 2024","0","Ini duitnya buat judi online kah??? Anjirrr","1752308861384704373","","","in","bojonegoro indonesia","0","0","0","https://x.com/ichihoony/status/1752308861384704373","286541504","ichihoony"
"1752335413149368389","Tue Jan 30 14:18:13 +0000 2024","0","tapi di luar ga ada tuh majority of rakyatnya pada mau duit instant pke jalur haram kek main judi slot gabung MLM or even nyogok anything if they have bunch of money","1752335413149368389","","","in","MV1 LN4 MM93 FQ20 LM10 499P ","0","0","0","https://x.com/maxversatan/status/1752335413149368389","1251020766281261056","maxversatan"
"1752159234668773408","Tue Jan 30 02:38:09 +0000 2024","0","Baru tahu ada istilah jutangkor (judi utang pelakor/pebinor) ","1752159234668773408","","","in","","0","0","0","https://x.com/dhnhrnbsn/status/1752159234668773408","99028996","dhnhrnbsn"
"1752286316153426171","Tue Jan 30 11:03:08 +0000 2024","1"," Kak sumpah aku kan nonton gose eps 93 94 ya ngeliat myungho disitu ngerasa vibes nya ko hao banget - HAHAHAHA memang itu inspirasinya!! ep judi itu sama ep yang menanam padi itu https://t.co/uCPwFetOSL","1752286316153426171","","","in","writing acc","0","0","0","https://x.com/semestastellar/status/1752286316153426171","1262385214640267273","semestastellar"
"1752336937837564262","Tue Jan 30 14:24:17 +0000 2024","0","mending lu block situs corn &amp; judi online pak wkwk ga ngotak kadang","1752336937837564262","","","in","she/her | legal ","0","1","0","https://x.com/99SMITSUYA/status/1752336937837564262","1511254361728454657","99SMITSUYA"
